FECHA,COD_STA,COD_UBT,COD_SDS,VALOR,COSTO_RED
2020-04-01,ND,BOG,BOG,0.0,0.01
2020-04-01,RE,BOG,BOG,1.4385603905744935E-4,0.01
2020-04-01,SU,BOG,BOG,0.9996234182901022,0.01
2020-04-02,ED,BOG,BOG,2.6661627280794937E-8,0.01
2020-04-02,EX,BOG,BOG,2.2576861750453218E-5,0.01
2020-04-02,I0,BOG,BOG,9.735360527414136E-5,0.01
2020-04-02,I1,BOG,BOG,9.536879843793437E-5,0.01
2020-04-02,I2,BOG,BOG,1.99349042146073E-5,0.01
2020-04-02,I3,BOG,BOG,4.790072357285135E-6,0.01
2020-04-02,ND,BOG,BOG,0.0,0.01
2020-04-02,RE,BOG,BOG,1.5780124824968028E-4,0.01
2020-04-02,SU,BOG,BOG,0.9996008414283517,0.01
2020-04-03,ED,BOG,BOG,3.145169963808007E-8,0.01
2020-04-03,EX,BOG,BOG,2.332090353819191E-5,0.01
2020-04-03,I0,BOG,BOG,1.0038851162444375E-4,0.01
2020-04-03,I1,BOG,BOG,9.863851389855012E-5,0.01
2020-04-03,I2,BOG,BOG,2.1020484703044037E-5,0.01
2020-04-03,I3,BOG,BOG,5.260298810575505E-6,0.01
2020-04-03,ND,BOG,BOG,0.0,0.01
2020-04-03,RE,BOG,BOG,1.7227817762962397E-4,0.01
2020-04-03,SU,BOG,BOG,0.9995775205248135,0.01
2020-04-04,ED,BOG,BOG,3.6711998448655575E-8,0.01
2020-04-04,EX,BOG,BOG,2.4089064218699402E-5,0.01
2020-04-04,I0,BOG,BOG,1.0355825782924122E-4,0.01
2020-04-04,I1,BOG,BOG,1.0196862393741424E-4,0.01
2020-04-04,I2,BOG,BOG,2.2088233317786382E-5,0.01
2020-04-04,I3,BOG,BOG,5.7351943427945675E-6,0.01
2020-04-04,ND,BOG,BOG,0.0,0.01
2020-04-04,RE,BOG,BOG,1.8729356583666411E-4,0.01
2020-04-04,SU,BOG,BOG,0.9995534314605948,0.01
2020-04-05,ED,BOG,BOG,4.244719279145014E-8,0.01
2020-04-05,EX,BOG,BOG,2.4882247570538888E-5,0.01
2020-04-05,I0,BOG,BOG,1.0685989614709536E-4,0.01
2020-04-05,I1,BOG,BOG,1.0537369475214425E-4,0.01
2020-04-05,I2,BOG,BOG,2.3143007099772503E-5,0.01
2020-04-05,I3,BOG,BOG,6.213442951663705E-6,0.01
2020-04-05,ND,BOG,BOG,0.0,0.01
2020-04-05,RE,BOG,BOG,2.0285613881478436E-4,0.01
2020-04-05,SU,BOG,BOG,0.9995285492130243,0.01
2020-04-06,ED,BOG,BOG,4.8660635743113844E-8,0.01
2020-04-06,EX,BOG,BOG,2.570135551603207E-5,0.01
2020-04-06,I0,BOG,BOG,1.1029197432030265E-4,0.01
2020-04-06,I1,BOG,BOG,1.0886574999976277E-4,0.01
2020-04-06,I2,BOG,BOG,2.4189580788703167E-5,0.01
2020-04-06,I3,BOG,BOG,6.694091511231501E-6,0.01
2020-04-06,ND,BOG,BOG,0.0,0.01
2020-04-06,RE,BOG,BOG,2.1897635856841578E-4,0.01
2020-04-06,SU,BOG,BOG,0.9995028478575082,0.01
2020-04-07,ED,BOG,BOG,5.5354727254345343E-8,0.01
2020-04-07,EX,BOG,BOG,2.654729547645104E-5,0.01
2020-04-07,I0,BOG,BOG,1.1385423352764958E-4,0.01
2020-04-07,I1,BOG,BOG,1.1245488207887204E-4,0.01
2020-04-07,I2,BOG,BOG,2.523255638880026E-5,0.01
2020-04-07,I3,BOG,BOG,7.176509565330434E-6,0.01
2020-04-07,ND,BOG,BOG,0.0,0.01
2020-04-07,RE,BOG,BOG,2.3566622456823403E-4,0.01
2020-04-07,SU,BOG,BOG,0.9994763005620317,0.01
2020-04-08,ED,BOG,BOG,6.253123681967578E-8,0.01
2020-04-08,EX,BOG,BOG,2.7420986239621124E-5,0.01
2020-04-08,I0,BOG,BOG,1.1754737432281877E-4,0.01
2020-04-08,I1,BOG,BOG,1.1614972626328233E-4,0.01
2020-04-08,I2,BOG,BOG,2.627630956667676E-5,0.01
2020-04-08,I3,BOG,BOG,7.660348835510763E-6,0.01
2020-04-08,ND,BOG,BOG,0.0,0.01
2020-04-08,RE,BOG,BOG,2.529391171387823E-4,0.01
2020-04-08,SU,BOG,BOG,0.9994488795757921,0.01
2020-04-09,ED,BOG,BOG,7.019158565518655E-8,0.01
2020-04-09,EX,BOG,BOG,2.8323362682536584E-5,0.01
2020-04-09,I0,BOG,BOG,1.2137287542398138E-4,0.01
2020-04-09,I1,BOG,BOG,1.1995782849519675E-4,0.01
2020-04-09,I2,BOG,BOG,2.7324962352906814E-5,0.01
2020-04-09,I3,BOG,BOG,8.145504225826278E-6,0.01
2020-04-09,ND,BOG,BOG,0.0,0.01
2020-04-09,RE,BOG,BOG,2.7080967442700524E-4,0.01
2020-04-09,SU,BOG,BOG,0.9994205562131095,0.01
2020-04-10,ED,BOG,BOG,7.833708988101283E-8,0.01
2020-04-10,EX,BOG,BOG,2.9255379615446E-5,0.01
2020-04-10,I0,BOG,BOG,1.2533285360067975E-4,0.01
2020-04-10,I1,BOG,BOG,1.2388593074898798E-4,0.01
2020-04-10,I2,BOG,BOG,2.8382374292591936E-5,0.01
2020-04-10,I3,BOG,BOG,8.63207742728123E-6,0.01
2020-04-10,ND,BOG,BOG,0.0,0.01
2020-04-10,RE,BOG,BOG,2.8929369632662086E-4,0.01
2020-04-10,SU,BOG,BOG,0.9993913008334941,0.01
2020-04-11,ED,BOG,BOG,8.696916730829405E-8,0.01
2020-04-11,EX,BOG,BOG,3.0218014953775646E-5,0.01
2020-04-11,I0,BOG,BOG,1.2942995552994054E-4,0.01
2020-04-11,I1,BOG,BOG,1.279401925222945E-4,0.01
2020-04-11,I2,BOG,BOG,2.945214622200273E-5,0.01
2020-04-11,I3,BOG,BOG,9.120343740452027E-6,0.01
2020-04-11,ND,BOG,BOG,0.0,0.01
2020-04-11,RE,BOG,BOG,3.0840807012555394E-4,0.01
