FECHA,COD_STA,COD_UBT,COD_SDS,VALOR,COSTO_RED
2021-02-24,I2,ALT,E1Y30,1.0963692619783632E-13,0.01
2021-02-24,I3,ALT,E1Y30,7.850501148348155E-13,0.01
2021-02-24,ND,ALT,E1Y30,0.028548575843608294,0.01
2021-02-24,RE,ALT,E1Y30,0.9351984140016363,0.01
2021-02-24,SU,ALT,E1Y30,0.007065861699796283,0.01
2021-02-24,ED,ALT,E1Y60,8.411916279649252E-4,0.01
2021-02-24,EX,ALT,E1Y60,1.1103001574049386E-15,0.01
2021-02-24,I0,ALT,E1Y60,1.0171701647728654E-14,0.01
2021-02-24,I1,ALT,E1Y60,3.588089072842786E-14,0.01
2021-02-24,I2,ALT,E1Y60,3.1719659645778356E-14,0.01
2021-02-24,I3,ALT,E1Y60,2.6121882223624276E-13,0.01
2021-02-24,ND,ALT,E1Y60,0.037700419200843674,0.01
2021-02-24,RE,ALT,E1Y60,0.9398683132501365,0.01
2021-02-24,SU,ALT,E1Y60,0.0021933064323904606,0.01
2021-02-24,ED,ALT,E2Y00,8.416502683547537E-4,0.01
2021-02-24,EX,ALT,E2Y00,9.817573367499338E-16,0.01
2021-02-24,I0,ALT,E2Y00,8.995274657397417E-15,0.01
2021-02-24,I1,ALT,E2Y00,3.174203035590283E-14,0.01
2021-02-24,I2,ALT,E2Y00,2.807058680783168E-14,0.01
2021-02-24,I3,ALT,E2Y00,1.9559504320162026E-13,0.01
2021-02-24,ND,ALT,E2Y00,0.04703963332203801,0.01
2021-02-24,RE,ALT,E2Y00,0.940115711858558,0.01
2021-02-24,SU,ALT,E2Y00,0.0019351716572315182,0.01
2021-02-24,ED,ALT,E2Y30,8.418752546042118E-4,0.01
2021-02-24,EX,ALT,E2Y30,9.890955419359268E-16,0.01
2021-02-24,I0,ALT,E2Y30,9.063052787610429E-15,0.01
2021-02-24,I1,ALT,E2Y30,3.1986140914174273E-14,0.01
2021-02-24,I2,ALT,E2Y30,2.8290716080979272E-14,0.01
2021-02-24,I3,ALT,E2Y30,1.750642172595859E-13,0.01
2021-02-24,ND,ALT,E2Y30,0.05653642045572134,0.01
2021-02-24,RE,ALT,E2Y30,0.9401378091105123,0.01
2021-02-24,SU,ALT,E2Y30,0.0019119436128370638,0.01
2021-02-24,ED,ALT,E2Y60,8.420476717311499E-4,0.01
2021-02-24,EX,ALT,E2Y60,1.0042702613165706E-15,0.01
2021-02-24,I0,ALT,E2Y60,9.202316881840012E-15,0.01
2021-02-24,I1,ALT,E2Y60,3.247949851981277E-14,0.01
