FECHA,COD_STA,COD_UBT,COD_SDS,VALOR,COSTO_RED,,,,,,,,,,,,,,,,,,,
22/03/2020,EX,BOG,BOG,1.49E-05,0.01,,22/03/2020,EX,BOG,UNI,0.000117887,0,,,,,,,,,,,,
22/03/2020,I0,BOG,BOG,7.81E-05,0.01,,22/03/2020,I0,BOG,UNI,0.000318501,0,,,,,,,,,,,,
22/03/2020,I1,BOG,BOG,5.24E-05,0.01,,22/03/2020,I1,BOG,UNI,0.000304947,0,,,,,,,,,,,,
22/03/2020,I2,BOG,BOG,6.35E-06,0.01,,22/03/2020,I2,BOG,UNI,0.00028985,0,,,,,,,,,,,,
22/03/2020,I3,BOG,BOG,6.85E-07,0.01,,22/03/2020,I3,BOG,UNI,0.000290724,0,,,,,,,,,,,,
22/03/2020,ND,BOG,BOG,0,0.01,,22/03/2020,ND,BOG,UNI,0.000349901,0,,,,,,,,,,,,
22/03/2020,RE,BOG,BOG,3.46E-05,0.01,,22/03/2020,RE,BOG,UNI,0.000172284,0,,,,,,,,,,,,
22/03/2020,SU,BOG,BOG,0.999812952,0.01,,22/03/2020,SU,BOG,UNI,0.999194057,0,,,,,,,,,,,,
23/03/2020,ED,BOG,BOG,1.84E-09,0.01,,23/03/2020,ED,BOG,UNI,8.683E-07,0,,,,,,,,,,,,
23/03/2020,EX,BOG,BOG,1.63E-05,0.01,,23/03/2020,EX,BOG,UNI,0.000161838,0,,,,,,,,,,,,
23/03/2020,I0,BOG,BOG,7.73E-05,0.01,,23/03/2020,I0,BOG,UNI,0.000434757,0,,,,,,,,,,,,
23/03/2020,I1,BOG,BOG,5.84E-05,0.01,,23/03/2020,I1,BOG,UNI,0.000421614,0,,,,,,,,,,,,
23/03/2020,I2,BOG,BOG,7.58E-06,0.01,,23/03/2020,I2,BOG,UNI,0.000406504,0,,,,,,,,,,,,
23/03/2020,I3,BOG,BOG,9.18E-07,0.01,,23/03/2020,I3,BOG,UNI,0.000407884,0,,,,,,,,,,,,
23/03/2020,ND,BOG,BOG,0,0.01,,23/03/2020,ND,BOG,UNI,0.00039987,0,,,,,,,,,,,,
23/03/2020,RE,BOG,BOG,4.27E-05,0.01,,23/03/2020,RE,BOG,UNI,0.000252741,0,,,,,,,,,,,,
23/03/2020,SU,BOG,BOG,0.999796604,0.01,,23/03/2020,SU,BOG,UNI,0.998982259,0,,,,,,,,,,,,
24/03/2020,ED,BOG,BOG,2.76E-09,0.01,,24/03/2020,ED,BOG,UNI,1.2761E-06,0,,,,,,,,,,,,
24/03/2020,EX,BOG,BOG,1.68E-05,0.01,,24/03/2020,EX,BOG,UNI,0.000222113,0,,,,,,,,,,,,
24/03/2020,I0,BOG,BOG,7.81E-05,0.01,,24/03/2020,I0,BOG,UNI,0.000594368,0,,,,,,,,,,,,
24/03/2020,I1,BOG,BOG,6.34E-05,0.01,,24/03/2020,I1,BOG,UNI,0.000581766,0,,,,,,,,,,,,
24/03/2020,I2,BOG,BOG,8.88E-06,0.01,,24/03/2020,I2,BOG,UNI,0.000566614,0,,,,,,,,,,,,
24/03/2020,I3,BOG,BOG,1.19E-06,0.01,,24/03/2020,I3,BOG,UNI,0.000568703,0,,,,,,,,,,,,
