FECHA,COD_STA,COD_UBT,COD_SDS,VALOR,COSTO_RED
2020-03-22,I3,BOG,BOG,6.686850555658828E-7,0.01
2020-03-22,ND,BOG,BOG,0.0,0.01
2020-03-22,RE,BOG,BOG,3.1991307012416614E-5,0.01
2020-03-22,SU,BOG,BOG,0.9998084460100684,0.01
2020-03-23,ED,BOG,BOG,1.816734291745113E-9,0.01
2020-03-23,EX,BOG,BOG,1.677185386590282E-5,0.01
2020-03-23,I0,BOG,BOG,9.490460612350046E-5,0.01
2020-03-23,I1,BOG,BOG,4.974745367850128E-5,0.01
2020-03-23,I2,BOG,BOG,6.970598969804258E-6,0.01
2020-03-23,I3,BOG,BOG,8.852553457456887E-7,0.01
2020-03-23,ND,BOG,BOG,0.0,0.01
2020-03-23,RE,BOG,BOG,3.8955239099425116E-5,0.01
2020-03-23,SU,BOG,BOG,0.9997916741562024,0.01
2020-03-24,ED,BOG,BOG,2.7019896374908015E-9,0.01
2020-03-24,EX,BOG,BOG,7.108268879724795E-5,0.01
2020-03-24,I0,BOG,BOG,9.262609636997868E-5,0.01
2020-03-24,I1,BOG,BOG,5.8986035599230683E-5,0.01
2020-03-24,I2,BOG,BOG,8.00619307381573E-6,0.01
2020-03-24,I3,BOG,BOG,1.1286464987832992E-6,0.01
2020-03-24,ND,BOG,BOG,0.0,0.01
2020-03-24,RE,BOG,BOG,4.744377277378394E-5,0.01
2020-03-24,SU,BOG,BOG,0.9997205914674051,0.01
2020-03-25,ED,BOG,BOG,3.830636136274101E-9,0.01
2020-03-25,EX,BOG,BOG,2.1507680823989534E-5,0.01
2020-03-25,I0,BOG,BOG,1.4511579070076506E-4,0.01
2020-03-25,I1,BOG,BOG,6.654220219070061E-5,0.01
2020-03-25,I2,BOG,BOG,9.269553306841776E-6,0.01
2020-03-25,I3,BOG,BOG,1.3970100757698282E-6,0.01
2020-03-25,ND,BOG,BOG,0.0,0.01
2020-03-25,RE,BOG,BOG,5.689244451382386E-5,0.01
2020-03-25,SU,BOG,BOG,0.9996990837865811,0.01
2020-03-26,ED,BOG,BOG,5.2276462120439295E-9,0.01
2020-03-26,EX,BOG,BOG,1.0630480562658044E-4,0.01
2020-03-26,I0,BOG,BOG,1.3749413109872296E-4,0.01
2020-03-26,I1,BOG,BOG,8.20021605890112E-5,0.01
2020-03-26,I2,BOG,BOG,1.0662200923624383E-5,0.01
2020-03-26,I3,BOG,BOG,1.6986942981536278E-6,0.01
2020-03-26,ND,BOG,BOG,0.0,0.01
2020-03-26,RE,BOG,BOG,6.879764419858999E-5,0.01
2020-03-26,SU,BOG,BOG,0.9995927789809546,0.01
2020-03-27,ED,BOG,BOG,6.9263405101975575E-9,0.01
2020-03-27,EX,BOG,BOG,2.9835001776979173E-5,0.01
2020-03-27,I0,BOG,BOG,2.1619950504377924E-4,0.01
2020-03-27,I1,BOG,BOG,9.399646585511208E-5,0.01
2020-03-27,I2,BOG,BOG,1.2482587614903469E-5,0.01
2020-03-27,I3,BOG,BOG,2.0365233356515127E-6,0.01
2020-03-27,ND,BOG,BOG,0.0,0.01
2020-03-27,RE,BOG,BOG,8.21596201703286E-5,0.01
2020-03-27,SU,BOG,BOG,0.9995629439791776,0.01
2020-03-28,ED,BOG,BOG,8.96286384584907E-9,0.01
2020-03-28,EX,BOG,BOG,1.5706080616829536E-4,0.01
2020-03-28,I0,BOG,BOG,2.0263641105221447E-4,0.01
2020-03-28,I1,BOG,BOG,1.17749071252627E-4,0.01
2020-03-28,I2,BOG,BOG,1.4533527993845935E-5,0.01
2020-03-28,I3,BOG,BOG,2.4272502156826814E-6,0.01
2020-03-28,ND,BOG,BOG,0.0,0.01
2020-03-28,RE,BOG,BOG,9.926161711560146E-5,0.01
2020-03-28,SU,BOG,BOG,0.9994058831730093,0.01
2020-03-29,ED,BOG,BOG,1.139011406153175E-8,0.01
2020-03-29,EX,BOG,BOG,4.2784648940590963E-5,0.01
2020-03-29,I0,BOG,BOG,3.1902166446539455E-4,0.01
2020-03-29,I1,BOG,BOG,1.3586066170080804E-4,0.01
2020-03-29,I2,BOG,BOG,1.7253790305226866E-5,0.01
2020-03-29,I3,BOG,BOG,2.8765633520880433E-6,0.01
2020-03-29,ND,BOG,BOG,0.0,0.01
2020-03-29,RE,BOG,BOG,1.1853464146396524E-4,0.01
2020-03-29,SU,BOG,BOG,0.9993630985240687,0.01
2020-03-30,ED,BOG,BOG,1.4266677413619795E-8,0.01
2020-03-30,EX,BOG,BOG,2.3098504025040984E-4,0.01
2020-03-30,I0,BOG,BOG,2.977685500267124E-4,0.01
2020-03-30,I1,BOG,BOG,1.7130728250800618E-4,0.01
2020-03-30,I2,BOG,BOG,2.0326100989680687E-5,0.01
2020-03-30,I3,BOG,BOG,3.4104749985797914E-6,0.01
2020-03-30,ND,BOG,BOG,0.0,0.01
2020-03-30,RE,BOG,BOG,1.4337573353749022E-4,0.01
2020-03-30,SU,BOG,BOG,0.9991321134838183,0.01
2020-03-31,ED,BOG,BOG,1.7677152412199586E-8,0.01
2020-03-31,EX,BOG,BOG,6.219093784943754E-5,0.01
2020-03-31,I0,BOG,BOG,4.689820008449309E-4,0.01
2020-03-31,I1,BOG,BOG,1.9816279588827525E-4,0.01
2020-03-31,I2,BOG,BOG,2.439566437242619E-5,0.01
2020-03-31,I3,BOG,BOG,4.0372886741804405E-6,0.01
2020-03-31,ND,BOG,BOG,0.0,0.01
2020-03-31,RE,BOG,BOG,1.714249087811373E-4,0.01
2020-03-31,SU,BOG,BOG,0.9990699225459688,0.01
2020-04-01,ED,BOG,BOG,2.1714441086380026E-8,0.01
2020-04-01,EX,BOG,BOG,3.390550682892303E-4,0.01
2020-04-01,I0,BOG,BOG,4.370333809637884E-4,0.01
2020-04-01,I1,BOG,BOG,2.504901021691488E-4,0.01
2020-04-01,I2,BOG,BOG,2.89823081067705E-5,0.01
2020-04-01,I3,BOG,BOG,4.7952000252960895E-6,0.01
2020-04-01,ND,BOG,BOG,0.0,0.01
2020-04-01,RE,BOG,BOG,2.076907407116748E-4,0.01
2020-04-01,SU,BOG,BOG,0.9987308674776796,0.01
2020-04-02,ED,BOG,BOG,2.6509641111676118E-8,0.01
2020-04-02,EX,BOG,BOG,9.087193401396336E-5,0.01
2020-04-02,I0,BOG,BOG,6.883619925376046E-4,0.01
2020-04-02,I1,BOG,BOG,2.9003694315196844E-4,0.01
2020-04-02,I2,BOG,BOG,3.503411345410245E-5,0.01
2020-04-02,I3,BOG,BOG,5.695720927117202E-6,0.01
2020-04-02,ND,BOG,BOG,0.0,0.01
2020-04-02,RE,BOG,BOG,2.486782701938514E-4,0.01
2020-04-02,SU,BOG,BOG,0.9986399955436657,0.01
2020-04-03,ED,BOG,BOG,3.220536203879332E-8,0.01
2020-04-03,EX,BOG,BOG,4.972211315160246E-4,0.01
2020-04-03,I0,BOG,BOG,6.410578485373122E-4,0.01
2020-04-03,I1,BOG,BOG,3.6695698934882047E-4,0.01
2020-04-03,I2,BOG,BOG,4.1839275072841834E-5,0.01
2020-04-03,I3,BOG,BOG,6.7943565367116606E-6,0.01
2020-04-03,ND,BOG,BOG,0.0,0.01
2020-04-03,RE,BOG,BOG,3.017457187365654E-4,0.01
2020-04-03,SU,BOG,BOG,0.9981427744121496,0.01
2020-04-04,ED,BOG,BOG,3.899971857550498E-8,0.01
2020-04-04,EX,BOG,BOG,1.3302285617853584E-4,0.01
2020-04-04,I0,BOG,BOG,0.0010095983436274325,0.01
2020-04-04,I1,BOG,BOG,4.250319118097706E-4,0.01
2020-04-04,I2,BOG,BOG,5.0789583559009794E-5,0.01
2020-04-04,I3,BOG,BOG,8.107167697758978E-6,0.01
2020-04-04,ND,BOG,BOG,0.0,0.01
2020-04-04,RE,BOG,BOG,3.617485952274688E-4,0.01
2020-04-04,SU,BOG,BOG,0.998009751555971,0.01
2020-04-05,ED,BOG,BOG,4.710688627326396E-8,0.01
2020-04-05,EX,BOG,BOG,7.286935026192045E-4,0.01
2020-04-05,I0,BOG,BOG,9.399628005851448E-4,0.01
2020-04-05,I1,BOG,BOG,5.378978930684034E-4,0.01
2020-04-05,I2,BOG,BOG,6.083755441890734E-5,0.01
2020-04-05,I3,BOG,BOG,9.714881598451263E-6,0.01
2020-04-05,ND,BOG,BOG,0.0,0.01
2020-04-05,RE,BOG,BOG,4.3947997004418186E-4,0.01
2020-04-05,SU,BOG,BOG,0.9972810580533519,0.01
2020-04-06,ED,BOG,BOG,5.682176787171523E-8,0.01
2020-04-06,EX,BOG,BOG,1.948045468760719E-4,0.01
2020-04-06,I0,BOG,BOG,0.0014799759654283557,0.01
2020-04-06,I1,BOG,BOG,6.230736417972662E-4,0.01
2020-04-06,I2,BOG,BOG,7.402455545188496E-5,0.01
2020-04-06,I3,BOG,BOG,1.164027498818644E-5,0.01
2020-04-06,ND,BOG,BOG,0.0,0.01
2020-04-06,RE,BOG,BOG,5.273864205886773E-4,0.01
2020-04-06,SU,BOG,BOG,0.9970862535064758,0.01
2020-04-07,ED,BOG,BOG,6.846204285990167E-8,0.01
2020-04-07,EX,BOG,BOG,0.0010671982069315454,0.01
2020-04-07,I0,BOG,BOG,0.00137770240997576,0.01
2020-04-07,I1,BOG,BOG,7.885221553114658E-4,0.01
2020-04-07,I2,BOG,BOG,8.881323104676483E-5,0.01
2020-04-07,I3,BOG,BOG,1.4001050071468383E-5,0.01
2020-04-07,ND,BOG,BOG,0.0,0.01
2020-04-07,RE,BOG,BOG,6.412845449755741E-4,0.01
2020-04-07,SU,BOG,BOG,0.9960190552995443,0.01
2020-04-08,ED,BOG,BOG,8.246309293137005E-8,0.01
2020-04-08,EX,BOG,BOG,2.8519813193771137E-4,0.01
2020-04-08,I0,BOG,BOG,0.002168352059978025,0.01
2020-04-08,I1,BOG,BOG,9.133465381978684E-4,0.01
2020-04-08,I2,BOG,BOG,1.0819521587379198E-4,0.01
2020-04-08,I3,BOG,BOG,1.6829935082664997E-5,0.01
2020-04-08,ND,BOG,BOG,0.0,0.01
2020-04-08,RE,BOG,BOG,7.70097796676655E-4,0.01
2020-04-08,SU,BOG,BOG,0.9957338571676065,0.01
2020-04-09,ED,BOG,BOG,9.929302801403505E-8,0.01
2020-04-09,EX,BOG,BOG,0.0015615641009496378,0.01
2020-04-09,I0,BOG,BOG,0.0020182931808518548,0.01
2020-04-09,I1,BOG,BOG,0.0011556844721147077,0.01
2020-04-09,I2,BOG,BOG,1.299167015351851E-4,0.01
2020-04-09,I3,BOG,BOG,2.029883710358889E-5,0.01
2020-04-09,ND,BOG,BOG,0.0,0.01
2020-04-09,RE,BOG,BOG,9.36984989387247E-4,0.01
2020-04-09,SU,BOG,BOG,0.9941722930666569,0.01
2020-04-10,ED,BOG,BOG,1.1959186511762393E-7,0.01
2020-04-10,EX,BOG,BOG,4.1721711629627936E-4,0.01
2020-04-10,I0,BOG,BOG,0.003174721845742693,0.01
2020-04-10,I1,BOG,BOG,0.001338475286651892,0.01
2020-04-10,I2,BOG,BOG,1.5835794266001683E-4,0.01
2020-04-10,I3,BOG,BOG,2.4455153664663732E-5,0.01
2020-04-10,ND,BOG,BOG,0.0,0.01
2020-04-10,RE,BOG,BOG,0.0011257171113677757,0.01
2020-04-10,SU,BOG,BOG,0.9937550759503606,0.01
2020-04-11,ED,BOG,BOG,1.4404701878228766E-7,0.01
2020-04-11,EX,BOG,BOG,0.002282065981576483,0.01
2020-04-11,I0,BOG,BOG,0.0029546716256862314,0.01
2020-04-11,I1,BOG,BOG,0.0016931144275010872,0.01
2020-04-11,I2,BOG,BOG,1.9021709195117512E-4,0.01
2020-04-11,I3,BOG,BOG,2.955011566785849E-5,0.01
2020-04-11,ND,BOG,BOG,0.0,0.01
2020-04-11,RE,BOG,BOG,0.0013701684378937351,0.01
2020-04-11,SU,BOG,BOG,0.9914730099687842,0.01
2020-04-12,ED,BOG,BOG,1.7359713445014616E-7,0.01
2020-04-12,EX,BOG,BOG,6.095842226792594E-4,0.01
2020-04-12,I0,BOG,BOG,0.004643641327277404,0.01
2020-04-12,I1,BOG,BOG,0.0019605345388656573,0.01
2020-04-12,I2,BOG,BOG,2.3190015659188627E-4,0.01
2020-04-12,I3,BOG,BOG,3.565260796281443E-5,0.01
2020-04-12,ND,BOG,BOG,0.0,0.01
2020-04-12,RE,BOG,BOG,0.0016465815437954143,0.01
2020-04-12,SU,BOG,BOG,0.990863425746105,0.01
2020-04-13,ED,BOG,BOG,2.0924974241296058E-7,0.01
2020-04-13,EX,BOG,BOG,0.003328924368242215,0.01
2020-04-13,I0,BOG,BOG,0.004321099498164151,0.01
2020-04-13,I1,BOG,BOG,0.002478876515398656,0.01
2020-04-13,I2,BOG,BOG,2.785734404584308E-4,0.01
2020-04-13,I3,BOG,BOG,4.312965962291663E-5,0.01
2020-04-13,ND,BOG,BOG,0.0,0.01
2020-04-13,RE,BOG,BOG,0.002004432653130141,0.01
2020-04-13,SU,BOG,BOG,0.9875345013778628,0.01
2020-04-14,ED,BOG,BOG,2.523794020358772E-7,0.01
2020-04-14,EX,BOG,BOG,8.889709829752335E-4,0.01
2020-04-14,I0,BOG,BOG,0.006782642186652928,0.01
2020-04-14,I1,BOG,BOG,0.002869582498051358,0.01
2020-04-14,I2,BOG,BOG,3.3959063635294925E-4,0.01
2020-04-14,I3,BOG,BOG,5.208143231712058E-5,0.01
2020-04-14,ND,BOG,BOG,0.0,0.01
2020-04-14,RE,BOG,BOG,0.0024089828986610094,0.01
2020-04-14,SU,BOG,BOG,0.9866455303948876,0.01
2020-04-15,ED,BOG,BOG,3.044608343529978E-7,0.01
2020-04-15,EX,BOG,BOG,0.004843098491102915,0.01
2020-04-15,I0,BOG,BOG,0.006310121823380512,0.01
2020-04-15,I1,BOG,BOG,0.0036258530289722288,0.01
2020-04-15,I2,BOG,BOG,4.078825631972999E-4,0.01
2020-04-15,I3,BOG,BOG,6.304346321974811E-5,0.01
2020-04-15,ND,BOG,BOG,0.0,0.01
2020-04-15,RE,BOG,BOG,0.002932345684624953,0.01
2020-04-15,SU,BOG,BOG,0.9818024319037847,0.01
2020-04-16,ED,BOG,BOG,3.675042975727459E-7,0.01
2020-04-16,EX,BOG,BOG,0.0012928210564999857,0.01
2020-04-16,I0,BOG,BOG,0.009886578787497534,0.01
2020-04-16,I1,BOG,BOG,0.0041955714772005945,0.01
2020-04-16,I2,BOG,BOG,4.970758619437986E-4,0.01
2020-04-16,I3,BOG,BOG,7.616112494868472E-5,0.01
2020-04-16,ND,BOG,BOG,0.0,0.01
2020-04-16,RE,BOG,BOG,0.0035238056297460575,0.01
2020-04-16,SU,BOG,BOG,0.9805096108472847,0.01
2020-04-17,ED,BOG,BOG,4.4366542252143064E-7,0.01
2020-04-17,EX,BOG,BOG,0.007018677579166205,0.01
2020-04-17,I0,BOG,BOG,0.009194850004458383,0.01
2020-04-17,I1,BOG,BOG,0.0052961439463067245,0.01
2020-04-17,I2,BOG,BOG,5.968469643822915E-4,0.01
2020-04-17,I3,BOG,BOG,9.221410808004012E-5,0.01
2020-04-17,ND,BOG,BOG,0.0,0.01
2020-04-17,RE,BOG,BOG,0.004288150858361784,0.01
2020-04-17,SU,BOG,BOG,0.9734909332681185,0.01
2020-04-18,ED,BOG,BOG,5.358795306014708E-7,0.01
2020-04-18,EX,BOG,BOG,0.0018725451422979692,0.01
2020-04-18,I0,BOG,BOG,0.01436782964370526,0.01
2020-04-18,I1,BOG,BOG,0.006124536233609361,0.01
2020-04-18,I2,BOG,BOG,7.269818859482731E-4,0.01
2020-04-18,I3,BOG,BOG,1.1141256022603956E-4,0.01
2020-04-18,ND,BOG,BOG,0.0,0.01
2020-04-18,RE,BOG,BOG,0.005151512431862493,0.01
2020-04-18,SU,BOG,BOG,0.9716183881258206,0.01
2020-04-19,ED,BOG,BOG,6.472920908275104E-7,0.01
2020-04-19,EX,BOG,BOG,0.010114147958667753,0.01
2020-04-19,I0,BOG,BOG,0.013356295811181418,0.01
2020-04-19,I1,BOG,BOG,0.007720145246414704,0.01
2020-04-19,I2,BOG,BOG,8.724364860151374E-4,0.01
2020-04-19,I3,BOG,BOG,1.348877583393392E-4,0.01
2020-04-19,ND,BOG,BOG,0.0,0.01
2020-04-19,RE,BOG,BOG,0.006265481967687496,0.01
2020-04-19,SU,BOG,BOG,0.9615042401671529,0.01
2020-04-20,ED,BOG,BOG,7.821798491668496E-7,0.01
2020-04-20,EX,BOG,BOG,0.002696320543378806,0.01
2020-04-20,I0,BOG,BOG,0.020789411708238854,0.01
2020-04-20,I1,BOG,BOG,0.008919668099191522,0.01
2020-04-20,I2,BOG,BOG,0.001061802105784228,0.01
2020-04-20,I3,BOG,BOG,1.6294149984782608E-4,0.01
2020-04-20,ND,BOG,BOG,0.0,0.01
2020-04-20,RE,BOG,BOG,0.007522827427326452,0.01
2020-04-20,SU,BOG,BOG,0.9588079196237741,0.01
2020-04-21,ED,BOG,BOG,9.451213490146756E-7,0.01
2020-04-21,EX,BOG,BOG,0.014455527615069786,0.01
2020-04-21,I0,BOG,BOG,0.019312638145305323,0.01
2020-04-21,I1,BOG,BOG,0.01122032632036988,0.01
2020-04-21,I2,BOG,BOG,0.0012732236972945873,0.01
2020-04-21,I3,BOG,BOG,1.972068268001358E-4,0.01
2020-04-21,ND,BOG,BOG,0.0,0.01
2020-04-21,RE,BOG,BOG,0.00914142931900537,0.01
2020-04-21,SU,BOG,BOG,0.9443523920087044,0.01
2020-04-22,ED,BOG,BOG,1.1423281758148115E-6,0.01
2020-04-22,EX,BOG,BOG,0.003849584712482961,0.01
2020-04-22,I0,BOG,BOG,0.02989150693267114,0.01
2020-04-22,I1,BOG,BOG,0.012946760318862908,0.01
2020-04-22,I2,BOG,BOG,0.0015477271208510146,0.01
2020-04-22,I3,BOG,BOG,2.3811281250629945E-4,0.01
2020-04-22,ND,BOG,BOG,0.0,0.01
2020-04-22,RE,BOG,BOG,0.010966384397613715,0.01
2020-04-22,SU,BOG,BOG,0.9405028072962214,0.01
2020-04-23,ED,BOG,BOG,1.380440988321111E-6,0.01
2020-04-23,EX,BOG,BOG,0.020416425520092554,0.01
2020-04-23,I0,BOG,BOG,0.02774091842427889,0.01
2020-04-23,I1,BOG,BOG,0.016237641887117172,0.01
2020-04-23,I2,BOG,BOG,0.001853707241898023,0.01
2020-04-23,I3,BOG,BOG,2.87999137660192E-4,0.01
2020-04-23,ND,BOG,BOG,0.0,0.01
2020-04-23,RE,BOG,BOG,0.013307903963408441,0.01
2020-04-23,SU,BOG,BOG,0.9200863817761288,0.01
2020-04-24,ED,BOG,BOG,1.668440125981303E-6,0.01
2020-04-24,EX,BOG,BOG,0.005429268437117846,0.01
2020-04-24,I0,BOG,BOG,0.042588862026522296,0.01
2020-04-24,I1,BOG,BOG,0.018700626388041555,0.01
2020-04-24,I2,BOG,BOG,0.0022494326721866956,0.01
2020-04-24,I3,BOG,BOG,3.47466583729217E-4,0.01
2020-04-24,ND,BOG,BOG,0.0,0.01
2020-04-24,RE,BOG,BOG,0.015943808547092504,0.01
2020-04-24,SU,BOG,BOG,0.9146571133390109,0.01
2020-04-25,ED,BOG,BOG,2.01590670971052E-6,0.01
2020-04-25,EX,BOG,BOG,0.028347893469815925,0.01
2020-04-25,I0,BOG,BOG,0.03946919547636506,0.01
2020-04-25,I1,BOG,BOG,0.023353807820195156,0.01
2020-04-25,I2,BOG,BOG,0.0026895010222498647,0.01
2020-04-25,I3,BOG,BOG,4.198304110969184E-4,0.01
2020-04-25,ND,BOG,BOG,0.0,0.01
2020-04-25,RE,BOG,BOG,0.01930975659559666,0.01
2020-04-25,SU,BOG,BOG,0.886309219869195,0.01
2020-04-26,ED,BOG,BOG,2.4357371208074386E-6,0.01
2020-04-26,EX,BOG,BOG,0.007524873607046293,0.01
2020-04-26,I0,BOG,BOG,0.05989436995177892,0.01
2020-04-26,I1,BOG,BOG,0.026822917855478943,0.01
2020-04-26,I2,BOG,BOG,0.0032554494388574045,0.01
2020-04-26,I3,BOG,BOG,5.059124436633576E-4,0.01
2020-04-26,ND,BOG,BOG,0.0,0.01
2020-04-26,RE,BOG,BOG,0.023090343584986107,0.01
2020-04-26,SU,BOG,BOG,0.8787843462621486,0.01
2020-04-27,ED,BOG,BOG,2.9416495644707963E-6,0.01
2020-04-27,EX,BOG,BOG,0.03841856454541144,0.01
2020-04-27,I0,BOG,BOG,0.05539654441972422,0.01
2020-04-27,I1,BOG,BOG,0.033293577396259516,0.01
2020-04-27,I2,BOG,BOG,0.003882681560524321,0.01
2020-04-27,I3,BOG,BOG,6.103348500772819E-4,0.01
2020-04-27,ND,BOG,BOG,0.0,0.01
2020-04-27,RE,BOG,BOG,0.027885433033042518,0.01
2020-04-27,SU,BOG,BOG,0.8403657817167371,0.01
2020-04-28,ED,BOG,BOG,3.5519844145480782E-6,0.01
2020-04-28,EX,BOG,BOG,0.010177076677084007,0.01
2020-04-28,I0,BOG,BOG,0.08269526602429833,0.01
2020-04-28,I1,BOG,BOG,0.03809042316902879,0.01
2020-04-28,I2,BOG,BOG,0.004682869372899087,0.01
2020-04-28,I3,BOG,BOG,7.341817187098534E-4,0.01
2020-04-28,ND,BOG,BOG,0.0,0.01
2020-04-28,RE,BOG,BOG,0.033253878777599374,0.01
2020-04-28,SU,BOG,BOG,0.8301887050396531,0.01
2020-04-29,ED,BOG,BOG,4.286166133257932E-6,0.01
2020-04-29,EX,BOG,BOG,0.0273319612606008,0.01
2020-04-29,I0,BOG,BOG,0.07627278076528538,0.01
2020-04-29,I1,BOG,BOG,0.04687646788073277,0.01
2020-04-29,I2,BOG,BOG,0.005565381970554632,0.01
2020-04-29,I3,BOG,BOG,8.837461768117463E-4,0.01
2020-04-29,ND,BOG,BOG,0.0,0.01
2020-04-29,RE,BOG,BOG,0.03999860986029942,0.01
2020-04-29,SU,BOG,BOG,0.8028567437790524,0.01
2020-04-30,ED,BOG,BOG,5.169912310069679E-6,0.01
2020-04-30,EX,BOG,BOG,0.013700085985376052,0.01
2020-04-30,I0,BOG,BOG,0.08829437652104963,0.01
2020-04-30,I1,BOG,BOG,0.05333594445930817,0.01
2020-04-30,I2,BOG,BOG,0.006678516704923468,0.01
2020-04-30,I3,BOG,BOG,0.001060376497295148,0.01
2020-04-30,ND,BOG,BOG,0.0,0.01
2020-04-30,RE,BOG,BOG,0.04751554642286774,0.01
2020-04-30,SU,BOG,BOG,0.7891566577936763,0.01
2020-05-01,ED,BOG,BOG,6.2302888073648264E-6,0.01
2020-05-01,EX,BOG,BOG,0.02928194941198623,0.01
2020-05-01,I0,BOG,BOG,0.0842709815608589,0.01
2020-05-01,I1,BOG,BOG,0.06094356188494034,0.01
2020-05-01,I2,BOG,BOG,0.007897637719238834,0.01
2020-05-01,I3,BOG,BOG,0.001272347551331739,0.01
2020-05-01,ND,BOG,BOG,0.0,0.01
2020-05-01,RE,BOG,BOG,0.05614729904958566,0.01
2020-05-01,SU,BOG,BOG,0.75987470838169,0.01
2020-05-02,ED,BOG,BOG,7.502636358696566E-6,0.01
2020-05-02,EX,BOG,BOG,0.016940176587935223,0.01
2020-05-02,I0,BOG,BOG,0.09663707296684834,0.01
2020-05-02,I1,BOG,BOG,0.06679919178021972,0.01
2020-05-02,I2,BOG,BOG,0.009254160684048822,0.01
2020-05-02,I3,BOG,BOG,0.0015211719789296543,0.01
2020-05-02,ND,BOG,BOG,0.0,0.01
2020-05-02,RE,BOG,BOG,0.06553856239032858,0.01
